,date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset
273,2019-09-30,17.007692307692306,16.323076923076922,170.84615384615384,210.0,256.6923076923077,22.430769230769233,60.11538461538461,1004.3769230769229,231.07692307692307,3.738461538461538,09:00:00,20:00:00
274,2019-10-01,19.96666666666667,41.9,159.5,79.75,197.66666666666666,26.64166666666667,62.09166666666666,993.2500000000001,232.08333333333334,6.333333333333333,09:00:00,20:00:00
275,2019-10-02,14.315384615384618,17.907692307692308,149.07692307692307,275.0769230769231,238.92307692307693,12.715384615384618,58.81538461538462,1005.0384615384617,264.0769230769231,4.6230769230769235,09:00:00,20:00:00
276,2019-10-03,12.323076923076922,22.52307692307693,130.23076923076923,258.46153846153845,234.69230769230768,11.238461538461538,42.46153846153846,1009.5307692307694,162.0,1.5923076923076922,09:00:00,20:00:00
277,2019-10-04,15.583333333333334,30.20833333333333,160.5,130.41666666666666,209.58333333333334,20.083333333333332,65.37500000000001,999.6083333333335,265.0,5.483333333333333,09:00:00,20:00:00
278,2019-10-05,14.983333333333333,45.86666666666667,150.66666666666666,16.583333333333332,154.66666666666666,24.733333333333334,80.2,1004.4416666666667,232.25,1.4999999999999998,09:00:00,20:00:00
279,2019-10-06,15.874999999999998,25.174999999999997,152.5,203.0,244.75,18.71666666666667,65.07499999999999,1002.5750000000002,261.5833333333333,5.583333333333333,09:00:00,20:00:00
280,2019-10-07,15.125,23.874999999999996,163.83333333333334,167.66666666666666,225.41666666666666,23.58333333333333,64.32499999999999,1008.0916666666667,264.8333333333333,3.183333333333333,09:00:00,20:00:00
281,2019-10-08,14.383333333333335,53.616666666666674,110.0,4.166666666666667,110.58333333333333,31.29166666666666,83.87500000000001,1000.8083333333334,246.66666666666666,3.4416666666666664,09:00:00,20:00:00
282,2019-10-09,14.591666666666667,29.091666666666665,152.5,144.66666666666666,213.16666666666666,18.025,59.74166666666667,1000.9916666666667,245.16666666666666,6.4333333333333345,09:00:00,20:00:00
283,2019-10-10,15.366666666666665,5.416666666666667,110.16666666666667,426.3333333333333,280.3333333333333,16.766666666666666,59.85833333333334,1007.7416666666668,247.58333333333334,4.208333333333334,09:00:00,20:00:00
284,2019-10-11,16.958333333333332,22.066666666666663,134.66666666666666,221.33333333333334,224.33333333333334,21.375,61.61666666666665,1004.9583333333334,211.33333333333334,4.941666666666666,09:00:00,20:00:00
285,2019-10-12,17.627272727272725,24.009090909090904,137.1818181818182,174.72727272727272,199.36363636363637,28.41818181818182,72.38181818181818,1001.5909090909091,199.63636363636363,3.9909090909090907,09:00:00,19:00:00
286,2019-10-13,21.98181818181818,12.918181818181818,119.0,338.27272727272725,262.8181818181818,27.2,53.81818181818182,998.1363636363639,208.63636363636363,6.627272727272726,09:00:00,19:00:00
287,2019-10-14,20.445454545454545,14.663636363636362,140.9090909090909,243.45454545454547,244.1818181818182,26.60909090909091,58.52727272727273,996.9181818181819,165.9090909090909,3.9818181818181824,09:00:00,19:00:00
288,2019-10-15,15.772727272727273,32.6,172.8181818181818,106.63636363636364,210.27272727272728,20.072727272727274,60.52727272727271,997.4545454545453,232.72727272727272,4.054545454545455,09:00:00,19:00:00
289,2019-10-16,14.336363636363638,48.790909090909096,145.1818181818182,8.090909090909092,149.0909090909091,29.127272727272725,73.9,999.0636363636364,204.8181818181818,7.0,09:00:00,19:00:00
290,2019-10-17,14.545454545454545,34.20909090909091,128.27272727272728,121.0909090909091,164.45454545454547,20.427272727272726,77.42727272727274,1000.2909090909093,198.1818181818182,2.8090909090909095,09:00:00,19:00:00
291,2019-10-18,15.5,12.48181818181818,91.63636363636364,425.0,277.1818181818182,13.045454545454549,50.218181818181804,998.6272727272728,231.63636363636363,6.745454545454546,09:00:00,19:00:00
292,2019-10-19,14.663636363636362,43.82727272727272,113.36363636363636,136.36363636363637,157.27272727272728,21.60909090909091,69.82727272727271,994.7909090909089,216.9090909090909,3.3909090909090907,09:00:00,19:00:00
293,2019-10-20,11.854545454545455,57.71818181818182,110.72727272727273,0.45454545454545453,110.81818181818181,24.318181818181817,83.95454545454547,995.9999999999999,20.90909090909091,4.445454545454546,09:00:00,19:00:00
294,2019-10-21,13.5,35.83636363636364,151.54545454545453,51.18181818181818,171.0,16.290909090909093,71.10000000000001,1007.1090909090909,244.9090909090909,4.118181818181818,09:00:00,19:00:00
295,2019-10-22,13.127272727272725,28.190909090909088,156.54545454545453,62.81818181818182,179.0909090909091,15.836363636363636,67.78181818181817,1013.2545454545453,108.18181818181819,1.5636363636363635,09:00:00,19:00:00
296,2019-10-23,14.372727272727273,43.345454545454544,104.63636363636364,25.636363636363637,110.9090909090909,28.536363636363635,77.40909090909089,1001.5636363636363,103.9090909090909,2.672727272727273,09:00:00,19:00:00
297,2019-10-24,15.87272727272727,24.681818181818176,136.9090909090909,109.0909090909091,168.8181818181818,19.327272727272728,64.64545454545454,998.2454545454544,201.63636363636363,5.0636363636363635,09:00:00,19:00:00
298,2019-10-25,14.254545454545456,35.21818181818182,123.18181818181819,100.81818181818181,144.0,23.227272727272727,77.35454545454546,1010.1090909090908,197.1818181818182,4.500000000000001,09:00:00,19:00:00
299,2019-10-26,17.136363636363637,5.709090909090909,63.54545454545455,528.3636363636364,255.54545454545453,14.872727272727275,59.97272727272727,1005.5,198.0,5.218181818181818,09:00:00,19:00:00
300,2019-10-27,9.081818181818182,60.36363636363637,84.36363636363636,7.090909090909091,85.45454545454545,30.13636363636364,79.10000000000001,1011.6,29.545454545454547,3.9545454545454546,09:00:00,18:00:00
301,2019-10-28,9.799999999999999,19.59090909090909,106.27272727272727,267.45454545454544,214.8181818181818,16.254545454545454,59.063636363636355,1010.8545454545456,59.54545454545455,4.036363636363635,09:00:00,18:00:00
302,2019-10-29,9.736363636363636,47.6,123.81818181818181,22.90909090909091,128.0,19.90909090909091,63.16363636363636,1011.0909090909091,73.72727272727273,4.109090909090909,09:00:00,18:00:00
303,2019-10-30,8.927272727272726,47.25454545454545,120.36363636363636,13.909090909090908,122.63636363636364,23.436363636363637,73.30000000000001,1011.7090909090908,74.0909090909091,2.9545454545454546,09:00:00,18:00:00
304,2019-10-31,9.572727272727272,45.77272727272727,118.72727272727273,7.0,119.63636363636364,26.763636363636362,88.87272727272726,1007.1727272727275,86.63636363636364,2.690909090909091,09:00:00,18:00:00
305,2019-11-01,13.27272727272727,54.74545454545455,97.0909090909091,17.454545454545453,99.63636363636364,30.181818181818176,92.02727272727272,995.3454545454547,194.0,4.800000000000001,09:00:00,18:00:00
306,2019-11-02,13.836363636363632,42.01818181818182,115.0,32.63636363636363,124.27272727272727,18.85454545454546,68.65454545454544,983.4272727272727,224.36363636363637,7.445454545454544,09:00:00,18:00:00
307,2019-11-03,12.672727272727274,47.33636363636364,104.63636363636364,29.363636363636363,109.72727272727273,19.80909090909091,74.88181818181819,973.2272727272729,227.36363636363637,4.881818181818182,09:00:00,18:00:00
308,2019-11-04,12.954545454545455,17.854545454545455,107.45454545454545,205.27272727272728,168.27272727272728,15.72727272727273,64.04545454545453,979.1,229.9090909090909,6.054545454545454,09:00:00,18:00:00
309,2019-11-05,10.672727272727274,26.072727272727267,114.72727272727273,110.36363636363636,151.63636363636363,15.009090909090911,75.45454545454545,986.0363636363636,162.8181818181818,1.8090909090909095,09:00:00,18:00:00
310,2019-11-06,11.040000000000001,25.970000000000006,121.1,134.0,166.5,15.73,72.58,995.4399999999999,287.7,2.5,09:00:00,17:00:00
311,2019-11-07,10.18,8.149999999999999,84.5,402.5,210.0,10.57,60.160000000000004,988.6200000000001,240.6,5.789999999999999,09:00:00,18:00:00
312,2019-11-08,8.045454545454545,10.59090909090909,85.72727272727273,292.1818181818182,179.1818181818182,10.499999999999998,69.90000000000002,994.9909090909091,135.36363636363637,1.5090909090909093,09:00:00,18:00:00
313,2019-11-09,8.154545454545454,13.054545454545456,83.27272727272727,327.3636363636364,183.0,8.800000000000002,64.78181818181817,999.3545454545456,218.8181818181818,3.1818181818181817,09:00:00,18:00:00
314,2019-11-10,6.9399999999999995,43.67,90.6,18.9,92.8,11.870000000000001,79.35,999.6099999999999,95.9,1.2000000000000002,09:00:00,18:00:00
315,2019-11-11,7.19,38.52,85.2,78.0,105.4,13.0,76.92,995.82,236.6,5.1,09:00:00,18:00:00
316,2019-11-12,7.45,30.29,99.6,80.8,121.4,11.07,69.25,994.1600000000001,256.6,4.64,09:00:00,18:00:00
317,2019-11-13,8.299999999999999,27.58888888888889,129.66666666666666,88.55555555555556,151.22222222222223,12.688888888888888,72.28888888888889,993.8333333333334,241.55555555555554,3.5,09:00:00,17:00:00
318,2019-11-14,6.57,30.29,116.0,70.6,133.0,9.12,70.67999999999999,988.36,166.4,3.0100000000000002,09:00:00,18:00:00
319,2019-11-15,4.288888888888888,59.27777777777778,71.55555555555556,0.0,71.55555555555556,13.033333333333333,90.39999999999999,988.0888888888888,109.77777777777777,2.2666666666666666,09:00:00,17:00:00
320,2019-11-16,6.022222222222222,43.67777777777778,96.0,19.88888888888889,98.33333333333333,12.033333333333335,82.96666666666667,995.9333333333333,152.0,3.855555555555555,09:00:00,17:00:00
321,2019-11-17,6.133333333333333,30.24444444444445,91.22222222222223,163.44444444444446,150.44444444444446,10.100000000000001,71.95555555555555,999.5999999999999,32.111111111111114,1.9777777777777774,09:00:00,17:00:00
322,2019-11-18,6.144444444444445,45.900000000000006,100.0,12.777777777777779,101.66666666666667,14.622222222222222,85.83333333333331,1002.3222222222222,290.0,3.377777777777778,09:00:00,17:00:00
323,2019-11-19,7.344444444444445,18.155555555555555,105.88888888888889,238.66666666666666,172.77777777777777,7.522222222222222,56.077777777777776,1008.0777777777777,245.22222222222223,0.8555555555555555,09:00:00,17:00:00
324,2019-11-20,4.644444444444445,5.466666666666666,59.666666666666664,508.77777777777777,206.11111111111111,5.855555555555556,68.22222222222223,1002.6666666666666,102.88888888888889,3.6222222222222222,09:00:00,17:00:00
325,2019-11-21,7.122222222222222,12.233333333333333,65.77777777777777,409.77777777777777,187.55555555555554,11.466666666666665,71.94444444444444,994.3888888888889,150.11111111111111,3.211111111111111,09:00:00,17:00:00
326,2019-11-22,8.755555555555556,7.477777777777776,56.55555555555556,476.77777777777777,191.66666666666666,11.877777777777778,69.66666666666667,989.4444444444447,138.0,4.6,09:00:00,17:00:00
327,2019-11-23,10.822222222222223,47.5,93.77777777777777,29.666666666666668,99.77777777777777,21.066666666666666,78.26666666666665,982.5333333333333,128.55555555555554,5.688888888888889,09:00:00,17:00:00
328,2019-11-24,9.244444444444445,12.844444444444443,80.44444444444444,295.8888888888889,165.66666666666666,14.355555555555558,77.77777777777777,997.3888888888889,209.88888888888889,2.4444444444444446,09:00:00,17:00:00
329,2019-11-25,8.966666666666665,23.933333333333334,80.0,231.77777777777777,153.55555555555554,19.07777777777778,79.14444444444445,997.2444444444445,167.88888888888889,4.022222222222222,09:00:00,17:00:00
330,2019-11-26,11.522222222222222,52.86666666666666,84.66666666666667,9.88888888888889,86.0,18.62222222222222,81.3777777777778,992.811111111111,196.88888888888889,5.288888888888888,09:00:00,17:00:00
331,2019-11-27,11.466666666666667,47.488888888888894,80.66666666666667,8.444444444444445,81.77777777777777,17.8,73.80000000000001,981.2777777777778,222.22222222222223,6.877777777777777,09:00:00,17:00:00
332,2019-11-28,11.31111111111111,36.98888888888889,94.44444444444444,48.333333333333336,102.22222222222223,16.4,68.57777777777778,989.2111111111111,244.55555555555554,6.155555555555556,09:00:00,17:00:00
333,2019-11-29,8.411111111111111,49.07777777777777,73.11111111111111,6.333333333333333,73.88888888888889,15.733333333333336,84.43333333333334,1003.5,179.88888888888889,2.2333333333333334,09:00:00,17:00:00
334,2019-11-30,6.655555555555555,13.533333333333333,77.44444444444444,301.1111111111111,156.0,7.977777777777778,65.86666666666667,1009.3555555555554,100.88888888888889,4.177777777777777,09:00:00,17:00:00
335,2019-12-01,3.1333333333333333,51.099999999999994,77.33333333333333,1.3333333333333333,77.44444444444444,13.655555555555557,82.36666666666666,1005.6111111111111,20.22222222222222,3.8666666666666663,09:00:00,17:00:00
336,2019-12-02,4.355555555555556,7.055555555555555,74.44444444444444,355.1111111111111,153.44444444444446,9.52222222222222,74.30000000000001,1018.6777777777778,7.888888888888889,2.3777777777777778,09:00:00,17:00:00
337,2019-12-03,4.644444444444445,21.422222222222224,96.0,126.33333333333333,119.33333333333333,11.077777777777778,79.63333333333334,1017.8000000000001,48.22222222222222,1.6222222222222225,09:00:00,17:00:00
338,2019-12-04,3.633333333333333,0.30000000000000004,40.0,534.7777777777778,172.0,7.7444444444444445,65.02222222222223,1009.5777777777779,96.0,1.4555555555555555,09:00:00,17:00:00
339,2019-12-05,3.2777777777777777,40.1,73.66666666666667,18.666666666666668,75.44444444444444,5.7555555555555555,62.5111111111111,1013.1444444444444,235.44444444444446,1.2999999999999998,09:00:00,17:00:00
340,2019-12-06,4.933333333333334,53.300000000000004,59.0,0.5555555555555556,59.0,22.355555555555554,82.93333333333334,1005.6999999999999,215.44444444444446,5.877777777777777,09:00:00,17:00:00
341,2019-12-07,9.366666666666667,34.988888888888894,91.55555555555556,50.111111111111114,106.11111111111111,11.488888888888889,75.34444444444445,1007.7333333333333,241.0,2.7111111111111112,09:00:00,17:00:00
342,2019-12-08,11.200000000000003,50.21111111111111,70.66666666666667,64.11111111111111,80.88888888888889,18.444444444444446,80.6222222222222,998.5333333333334,243.66666666666666,5.833333333333333,09:00:00,17:00:00
343,2019-12-09,9.366666666666665,32.511111111111106,83.66666666666667,69.88888888888889,97.66666666666667,12.088888888888887,64.25555555555555,998.377777777778,305.22222222222223,8.233333333333333,09:00:00,17:00:00
344,2019-12-10,5.7444444444444445,13.155555555555557,61.44444444444444,340.77777777777777,141.55555555555554,9.91111111111111,69.57777777777778,1014.6555555555556,192.88888888888889,4.866666666666667,09:00:00,17:00:00
345,2019-12-11,7.666666666666667,40.96666666666667,90.0,25.444444444444443,95.44444444444444,11.81111111111111,71.8,999.2444444444445,250.22222222222223,3.288888888888889,09:00:00,17:00:00
346,2019-12-12,4.722222222222223,38.28888888888889,77.66666666666667,6.777777777777778,78.77777777777777,13.955555555555556,78.97777777777779,989.7111111111111,184.0,5.944444444444445,09:00:00,17:00:00
347,2019-12-13,7.955555555555555,21.733333333333334,75.66666666666667,131.0,107.88888888888889,10.533333333333333,63.31111111111112,976.3333333333334,279.6666666666667,8.366666666666667,09:00:00,17:00:00
348,2019-12-14,9.177777777777777,19.28888888888889,79.66666666666667,136.11111111111111,104.88888888888889,11.555555555555555,64.3111111111111,989.688888888889,243.66666666666666,6.611111111111112,09:00:00,17:00:00
349,2019-12-15,9.5,25.14444444444444,90.77777777777777,95.77777777777777,114.66666666666667,10.044444444444444,61.522222222222226,994.6666666666666,232.66666666666666,4.933333333333334,09:00:00,17:00:00
350,2019-12-16,9.2,39.85000000000001,85.25,35.5,90.375,20.8875,91.1625,993.3499999999999,139.375,1.675,0,17:00:00
351,2019-12-17,12.68888888888889,20.900000000000002,66.0,214.88888888888889,122.77777777777777,20.62222222222222,76.61111111111113,991.6222222222223,206.33333333333334,4.466666666666667,09:00:00,17:00:00
352,2019-12-18,8.822222222222223,6.622222222222224,47.333333333333336,393.22222222222223,142.44444444444446,12.777777777777779,80.97777777777779,1003.9333333333333,150.77777777777777,3.2999999999999994,09:00:00,17:00:00
353,2019-12-19,12.2,45.488888888888894,63.333333333333336,16.444444444444443,65.33333333333333,23.166666666666664,74.8777777777778,994.3555555555556,169.33333333333334,5.177777777777778,09:00:00,17:00:00
354,2019-12-20,11.5625,22.312500000000004,73.125,242.125,130.375,13.85,63.449999999999996,976.675,233.625,7.2375,0,17:00:00
355,2019-12-21,9.211111111111112,30.34444444444444,87.77777777777777,43.55555555555556,100.33333333333333,12.422222222222222,73.01111111111112,978.8777777777777,195.44444444444446,5.777777777777777,09:00:00,17:00:00
356,2019-12-22,9.9,33.5,93.0,84.0,109.125,13.424999999999999,65.1625,981.2875,265.125,8.0375,0,17:00:00
357,2019-12-23,9.666666666666666,28.988888888888894,83.88888888888889,37.666666666666664,92.22222222222223,12.677777777777775,69.98888888888888,1003.6888888888888,265.77777777777777,5.677777777777777,09:00:00,17:00:00
358,2019-12-24,11.6375,10.925,60.125,375.0,155.25,11.0125,71.6625,1004.625,258.5,5.887500000000001,0,17:00:00
359,2019-12-25,8.7,15.377777777777778,82.22222222222223,181.55555555555554,122.88888888888889,9.466666666666667,69.64444444444445,1014.4888888888888,328.77777777777777,2.0555555555555554,09:00:00,17:00:00
360,2019-12-26,7.7125,28.85,76.5,189.125,126.625,15.337500000000002,72.525,1011.925,199.75,3.6125,0,17:00:00
361,2019-12-27,8.933333333333332,49.47777777777778,70.88888888888889,0.4444444444444444,71.0,12.677777777777777,80.65555555555555,1017.7888888888888,333.6666666666667,2.8666666666666667,09:00:00,17:00:00
362,2019-12-28,6.111111111111111,41.43333333333334,71.77777777777777,12.88888888888889,72.88888888888889,10.244444444444445,84.81111111111113,1026.7333333333333,92.44444444444444,2.0555555555555554,09:00:00,17:00:00
363,2019-12-29,4.155555555555555,11.055555555555555,66.66666666666667,324.1111111111111,137.88888888888889,8.966666666666667,62.666666666666664,1025.0888888888887,124.22222222222223,1.4777777777777779,09:00:00,17:00:00
364,2019-12-30,5.388888888888889,0.6111111111111112,35.666666666666664,544.8888888888889,161.33333333333334,6.5888888888888895,40.36666666666666,1022.1444444444444,173.11111111111111,1.6111111111111112,09:00:00,17:00:00
365,2019-12-31,4.833333333333333,5.188888888888888,43.111111111111114,471.22222222222223,156.77777777777777,6.555555555555556,54.03333333333333,1021.6333333333332,142.77777777777777,1.3444444444444443,09:00:00,17:00:00
366,2020-01-01,3.9222222222222225,37.72222222222223,76.55555555555556,1.5555555555555556,76.66666666666667,12.633333333333333,81.69999999999999,1020.4111111111112,162.0,2.177777777777778,09:00:00,17:00:00
367,2020-01-02,7.488888888888888,38.22222222222222,86.11111111111111,25.88888888888889,88.77777777777777,13.844444444444443,89.46666666666667,1015.4222222222223,203.11111111111111,2.6111111111111107,09:00:00,17:00:00
368,2020-01-03,10.177777777777779,28.355555555555554,87.11111111111111,114.33333333333333,115.55555555555556,16.04444444444444,81.3111111111111,1012.8444444444443,237.22222222222223,5.166666666666667,09:00:00,17:00:00
369,2020-01-04,6.7444444444444445,16.233333333333334,78.0,203.77777777777777,128.44444444444446,10.722222222222221,73.56666666666666,1025.2555555555555,285.8888888888889,3.077777777777778,09:00:00,17:00:00
370,2020-01-05,7.777777777777778,39.900000000000006,72.44444444444444,16.0,73.66666666666667,9.122222222222222,67.6,1025.2,193.77777777777777,0.6111111111111112,09:00:00,17:00:00
371,2020-01-06,5.122222222222223,0.6444444444444444,39.55555555555556,528.4444444444445,165.77777777777777,9.700000000000001,71.96666666666668,1014.9222222222223,177.22222222222223,3.6999999999999997,09:00:00,17:00:00
372,2020-01-07,8.233333333333333,40.22222222222222,83.44444444444444,4.888888888888889,83.88888888888889,13.922222222222222,85.1111111111111,1018.4333333333333,203.55555555555554,2.6888888888888887,09:00:00,17:00:00
373,2020-01-08,10.5875,59.762499999999996,65.375,0.0,65.375,28.7875,93.8125,1016.1000000000001,214.75,3.075,0,17:00:00
374,2020-01-09,11.1625,58.925000000000004,64.0,0.0,64.0,24.262500000000003,82.1125,1004.2375000000001,204.75,6.200000000000001,0,17:00:00
375,2020-01-10,8.2,33.39999999999999,81.1,41.0,89.8,10.98,70.03,1014.1899999999999,320.4,4.0699999999999985,09:00:00,18:00:00
376,2020-01-11,5.9799999999999995,16.24,75.7,218.2,130.8,9.64,75.25000000000001,1021.5600000000001,198.8,3.1399999999999997,09:00:00,18:00:00
377,2020-01-12,7.088888888888889,49.544444444444444,81.22222222222223,16.666666666666668,84.33333333333333,14.277777777777779,83.22222222222223,1014.9666666666667,219.55555555555554,4.966666666666666,09:00:00,17:00:00
378,2020-01-13,8.166666666666666,56.65555555555555,66.11111111111111,4.555555555555555,66.55555555555556,13.866666666666667,85.25555555555556,1007.088888888889,192.33333333333334,5.0,09:00:00,17:00:00
379,2020-01-14,9.8,52.07500000000001,90.0,0.0,90.0,23.687500000000004,74.55,999.2375,206.125,8.625,0,17:00:00
380,2020-01-15,10.559999999999999,35.75,78.8,49.5,88.0,17.02,67.37,1003.0899999999999,208.1,7.459999999999999,09:00:00,18:00:00
381,2020-01-16,9.73,2.9099999999999997,54.1,420.4,159.8,10.59,75.61,1011.61,164.1,4.64,09:00:00,18:00:00
382,2020-01-17,9.98,32.78,95.3,77.3,115.2,12.91,68.24999999999999,1007.74,249.4,5.3,09:00:00,18:00:00
383,2020-01-18,6.1000000000000005,8.83,78.6,273.5,143.8,8.22,73.45,1017.57,228.7,1.9600000000000002,09:00:00,18:00:00
384,2020-01-19,5.6000000000000005,14.59,87.1,192.7,136.6,7.610000000000001,66.1,1029.45,83.6,4.51,09:00:00,18:00:00
385,2020-01-20,4.5600000000000005,2.5200000000000005,56.2,449.2,171.9,7.909999999999999,72.81,1034.99,42.5,3.9599999999999995,09:00:00,18:00:00
386,2020-01-21,3.1600000000000006,0.8100000000000002,45.6,522.6,184.7,6.07,64.44999999999999,1029.8899999999999,58.5,2.0300000000000002,09:00:00,18:00:00
387,2020-01-22,3.0900000000000003,0.9399999999999998,49.0,511.0,186.6,5.81,58.769999999999996,1024.54,51.1,2.51,09:00:00,18:00:00
388,2020-01-23,3.06,14.319999999999999,99.0,204.7,154.7,5.83,58.989999999999995,1017.9400000000002,50.7,2.7500000000000004,09:00:00,18:00:00
389,2020-01-24,3.47,3.12,77.0,266.8,158.6,11.91,49.67000000000001,1012.47,130.1,0.8700000000000001,09:00:00,18:00:00
390,2020-01-25,5.12,26.190000000000005,107.9,23.5,114.2,14.069999999999999,83.28999999999999,1010.15,134.1,1.61,09:00:00,18:00:00
391,2020-01-26,7.8,41.94,80.9,39.5,88.7,14.739999999999998,81.66999999999999,1006.1199999999999,199.6,3.5100000000000002,09:00:00,18:00:00
392,2020-01-27,9.12,66.25,62.3,0.0,62.3,16.71,80.64000000000001,996.6899999999999,207.1,6.25,09:00:00,18:00:00
393,2020-01-28,6.659999999999999,18.810000000000002,97.3,222.9,164.4,9.32,60.46,993.5200000000001,256.6,7.860000000000001,09:00:00,18:00:00
394,2020-01-29,7.81,10.58,96.3,262.7,169.4,10.86,69.08,1004.3,259.4,4.720000000000001,09:00:00,18:00:00
395,2020-01-30,8.73,56.8,82.2,0.5,82.2,24.159999999999997,92.03999999999999,999.4399999999999,199.5,5.04,09:00:00,18:00:00
396,2020-01-31,12.23,30.369999999999997,100.9,129.7,141.8,15.429999999999998,80.35999999999999,1003.9200000000001,226.2,4.54,09:00:00,18:00:00
397,2020-02-01,13.110000000000003,37.74,107.3,114.4,144.5,19.02,73.75999999999999,999.7699999999999,250.0,5.909999999999999,09:00:00,18:00:00
398,2020-02-02,14.5,58.870000000000005,93.0,1.4,93.2,25.52,78.39,1002.82,251.2,5.85,09:00:00,18:00:00
399,2020-02-03,12.65,59.69999999999999,82.9,0.0,82.9,22.160000000000004,73.58000000000001,1008.3199999999999,243.6,4.58,09:00:00,18:00:00
400,2020-02-04,8.09,27.240000000000002,122.1,117.3,162.4,9.15,56.739999999999995,1012.75,303.7,7.32,09:00:00,18:00:00
401,2020-02-05,7.45,27.53,131.4,110.5,162.3,8.01,68.81,1026.11,69.4,1.48,09:00:00,18:00:00
402,2020-02-06,6.489999999999999,0.42000000000000004,49.4,625.6,246.7,6.300000000000001,57.92999999999999,1020.07,82.1,2.3,09:00:00,18:00:00
403,2020-02-07,6.93,8.65,70.5,489.6,236.0,9.400000000000002,65.96000000000001,1011.49,158.6,3.1899999999999995,09:00:00,18:00:00
404,2020-02-08,7.95,61.90000000000001,72.7,0.3,72.7,19.159999999999997,84.72,1010.3199999999999,203.7,3.6999999999999993,09:00:00,18:00:00
405,2020-02-09,10.389999999999999,65.99,78.3,0.0,78.3,23.46,72.21000000000001,1000.54,209.5,10.24,09:00:00,18:00:00
406,2020-02-10,10.120000000000001,36.59,125.2,77.1,150.5,12.039999999999997,58.52,999.72,250.0,9.620000000000001,09:00:00,18:00:00
407,2020-02-11,7.919999999999999,22.1,122.1,203.8,189.6,9.04,54.39,1004.93,266.5,8.069999999999999,09:00:00,18:00:00
408,2020-02-12,7.389999999999999,19.5,117.2,303.2,218.1,10.249999999999998,65.19999999999999,1010.3,255.5,5.13,09:00:00,18:00:00
409,2020-02-13,9.789999999999997,46.78999999999999,98.2,166.1,168.2,13.86,67.59,991.76,239.4,8.88,09:00:00,18:00:00
410,2020-02-14,9.77,37.42,120.1,104.3,150.3,11.27,70.84,1012.7,229.2,3.3699999999999997,09:00:00,18:00:00
411,2020-02-15,10.859999999999998,28.660000000000004,103.9,261.4,206.3,16.3,74.47999999999999,1008.2299999999999,195.8,5.729999999999999,09:00:00,18:00:00
412,2020-02-16,14.939999999999998,50.910000000000004,131.0,29.4,143.6,22.689999999999998,60.220000000000006,998.0400000000002,213.8,10.52,09:00:00,18:00:00
413,2020-02-17,10.645454545454546,24.236363636363638,121.63636363636364,237.9090909090909,203.27272727272728,10.854545454545454,55.1,1007.3090909090909,243.27272727272728,6.845454545454547,09:00:00,19:00:00
414,2020-02-18,8.71,17.259999999999998,138.2,291.7,233.7,10.68,59.0,1016.8,242.3,5.46,09:00:00,18:00:00
415,2020-02-19,7.8,34.07,150.5,132.0,191.3,12.95,66.75999999999999,1015.4200000000001,261.3,4.050000000000001,09:00:00,18:00:00
416,2020-02-20,9.59090909090909,66.32727272727271,82.9090909090909,0.7272727272727273,83.0,12.772727272727273,69.28181818181818,1007.6272727272727,221.0909090909091,6.918181818181819,09:00:00,19:00:00
417,2020-02-21,7.433333333333333,14.666666666666666,107.58333333333333,322.0,220.5,12.65,62.208333333333336,1019.7250000000003,234.08333333333334,3.916666666666666,09:00:00,19:00:00
418,2020-02-22,9.733333333333333,38.48333333333333,101.16666666666667,182.66666666666666,175.33333333333334,17.983333333333334,68.96666666666668,1016.7916666666666,230.91666666666666,5.683333333333334,09:00:00,19:00:00
419,2020-02-23,12.754545454545456,70.39999999999999,69.9090909090909,3.3636363636363638,70.36363636363636,22.7,76.58181818181818,1013.4545454545453,242.36363636363637,7.427272727272726,09:00:00,19:00:00
420,2020-02-24,12.218181818181819,60.40909090909091,112.72727272727273,0.0,112.72727272727273,13.854545454545452,71.7909090909091,1007.5545454545455,231.0,7.0181818181818185,09:00:00,19:00:00
421,2020-02-25,9.316666666666666,39.94166666666666,119.33333333333333,183.16666666666666,183.66666666666666,10.525,59.35833333333333,995.8666666666667,260.9166666666667,6.141666666666667,09:00:00,19:00:00
422,2020-02-26,6.181818181818182,20.19090909090909,136.72727272727272,230.63636363636363,218.1818181818182,7.890909090909091,60.309090909090905,997.8272727272728,288.09090909090907,6.663636363636363,09:00:00,19:00:00
423,2020-02-27,7.327272727272727,61.545454545454554,100.27272727272727,21.181818181818183,103.45454545454545,12.381818181818181,75.45454545454547,987.7454545454544,266.09090909090907,8.527272727272727,09:00:00,19:00:00
424,2020-02-28,5.991666666666667,65.25,86.75,0.0,86.75,16.483333333333334,75.25833333333334,1004.6416666666665,186.0,5.716666666666666,09:00:00,19:00:00
425,2020-02-29,9.783333333333333,40.591666666666676,130.66666666666666,72.41666666666667,152.0,13.450000000000001,65.01666666666667,984.3166666666666,227.16666666666666,7.95,09:00:00,19:00:00
426,2020-03-01,6.966666666666668,62.20000000000001,81.91666666666667,0.4166666666666667,81.91666666666667,12.65,77.55,984.9833333333335,238.58333333333334,4.791666666666667,09:00:00,19:00:00
427,2020-03-02,7.300000000000001,58.96666666666667,123.33333333333333,23.25,129.16666666666666,13.791666666666666,80.16666666666667,979.2999999999998,260.8333333333333,4.291666666666667,09:00:00,19:00:00
